Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2018,2018,%,47.650000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2019,2019,%,46.200000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2020,2020,%,45.940000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2021,2021,%,63.140000,E,Interpolated
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2022,2022,%,42.510000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,2,Male,6121,Value,2023,2023,%,43.610000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2000,2000,%,38.240000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2001,2001,%,38.730000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2002,2002,%,43.450000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2003,2003,%,42.390000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2004,2004,%,39.160000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2005,2005,%,49.970000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2006,2006,%,51.550000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2007,2007,%,50.460000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2008,2008,%,52.010000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2009,2009,%,54.670000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2010,2010,%,56.190000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2011,2011,%,52.570000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2012,2012,%,53.380000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2013,2013,%,53.570000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2014,2014,%,52.230000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2015,2015,%,47.160000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2016,2016,%,47.050000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2017,2017,%,51.410000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2018,2018,%,50.760000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2019,2019,%,46.650000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2020,2020,%,47.500000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2021,2021,%,29.890000,E,Interpolated
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2022,2022,%,46.080000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21161,Share of AFS employment in total employment,3,Female,6121,Value,2023,2023,%,47.510000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2000,2000,%,59.060000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2001,2001,%,58.840000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2002,2002,%,58.360000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2003,2003,%,57.820000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2004,2004,%,57.110000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2005,2005,%,53.530000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2006,2006,%,56.830000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2007,2007,%,55.400000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2008,2008,%,54.340000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2009,2009,%,55.450000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2010,2010,%,54.890000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2011,2011,%,54.440000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2012,2012,%,57.290000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2013,2013,%,53.760000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2014,2014,%,46.750000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2015,2015,%,50.220000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2016,2016,%,48.640000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2017,2017,%,53.120000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2018,2018,%,52.050000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2019,2019,%,52.240000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2020,2020,%,50.650000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2021,2021,%,51.120000,E,Imputed using average of previous and next value
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2022,2022,%,49.270000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,1,Total,6121,Value,2023,2023,%,51.420000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2000,2000,%,72.860000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2001,2001,%,72.970000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2002,2002,%,71.860000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2003,2003,%,71.560000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2004,2004,%,70.950000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2005,2005,%,67.690000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2006,2006,%,69.720000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2007,2007,%,68.660000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2008,2008,%,68.430000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2009,2009,%,70.180000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2010,2010,%,69.210000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2011,2011,%,68.830000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2012,2012,%,71.450000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2013,2013,%,68.450000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2014,2014,%,61.120000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2015,2015,%,66.330000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2016,2016,%,63.500000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2017,2017,%,69.860000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2018,2018,%,68.660000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2019,2019,%,67.640000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2020,2020,%,66.650000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2021,2021,%,66.160000,E,Interpolated
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2022,2022,%,65.500000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,2,Male,6121,Value,2023,2023,%,67.300000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2000,2000,%,24.560000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2001,2001,%,22.140000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2002,2002,%,25.050000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2003,2003,%,24.330000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2004,2004,%,22.290000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2005,2005,%,20.170000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2006,2006,%,25.180000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2007,2007,%,22.490000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2008,2008,%,21.980000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2009,2009,%,23.470000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2010,2010,%,24.390000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2011,2011,%,20.040000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2012,2012,%,23.360000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2013,2013,%,21.260000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2014,2014,%,19.620000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2015,2015,%,18.480000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2016,2016,%,19.850000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2017,2017,%,20.590000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2018,2018,%,21.540000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2019,2019,%,17.730000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2020,2020,%,19.400000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2021,2021,%,21.650000,E,Interpolated
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2022,2022,%,13.380000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21162,Share of agricultural employment in total AFS employment,3,Female,6121,Value,2023,2023,%,13.670000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2000,2000,%,40.940000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2001,2001,%,41.160000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2002,2002,%,41.640000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2003,2003,%,42.180000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2004,2004,%,42.890000,E,Modelled FAO
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2005,2005,%,46.470000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2006,2006,%,43.170000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2007,2007,%,44.600000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2008,2008,%,45.660000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2009,2009,%,44.550000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2010,2010,%,45.110000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2011,2011,%,45.560000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2012,2012,%,42.710000,E,Modelled using ISIC shares
95,'340,Honduras,3044,FAO Model,21164,Share of non-agricultural AFS employment in total AFS employment,1,Total,6121,Value,2013,2013,%,46.240000,E,Modelled using ISIC shares
