date,tmean_c,tmean_n,tmax_c,tmax_flag,tmin_c,tmin_flag,prcp_mm,prcp_flag
1990-10-21,20.33,10,24.78,*,13.5,,2.3,G
1990-10-22,20.06,10,23.22,,14.78,,0.5,G
1990-10-23,21.22,9,23.28,,13.78,,13.7,G
1990-10-24,19.94,12,24.22,,10.0,,0.0,G
1990-10-25,18.39,11,23.0,,10.0,,0.0,G
1990-10-26,15.06,11,21.22,,13.0,,,
1990-10-27,15.0,11,18.0,*,11.0,,0.0,B
1990-10-28,14.78,10,19.78,,11.0,,0.0,G
1990-10-29,14.67,9,17.78,,11.39,,0.0,G
1990-10-30,15.56,10,18.0,*,12.22,,0.0,B
1990-10-31,16.17,10,18.39,,11.5,,0.0,G
1990-11-01,16.44,9,18.61,,14.0,,,
1990-11-02,16.5,11,18.72,*,15.0,,4.1,G
1990-11-03,15.5,10,19.28,,11.89,,7.9,G
1990-11-04,19.06,11,21.61,,12.39,,0.0,G
1990-11-05,16.56,5,21.61,,14.78,,2.3,G
1990-11-06,18.78,4,20.0,*,16.0,*,0.0,G
1990-11-07,20.72,10,22.39,,15.5,,51.8,G
1990-11-08,18.67,9,22.78,,15.22,,2.5,G
1990-11-09,19.33,10,23.0,,11.0,,0.0,G
1990-11-10,17.5,8,23.5,,11.0,,0.0,G
1990-11-11,14.39,6,19.78,,12.72,,1.5,G
1990-11-12,11.44,10,16.22,,9.78,,1.3,G
1990-11-13,15.06,10,19.22,*,9.78,,0.0,G
1990-11-14,15.22,6,18.28,,10.89,,0.0,G
1990-11-15,16.83,9,19.22,,13.39,,0.5,G
1990-11-16,17.33,9,19.0,*,14.28,,1.5,G
1990-11-17,17.56,9,20.39,*,15.28,,0.0,G
1990-11-18,15.94,9,19.5,,15.0,,0.3,G
1990-11-19,15.78,9,18.0,*,14.0,*,,
1990-11-21,17.17,9,20.78,,15.0,,,
1990-11-22,16.78,13,20.0,*,11.72,,1.0,G
1990-11-23,17.78,10,20.0,*,12.61,,0.0,G
1990-11-24,16.5,13,19.0,,10.39,,0.0,B
1990-11-25,17.89,6,20.61,*,10.89,,0.0,G
1990-11-26,18.83,9,21.28,,13.11,,0.0,A
1990-11-27,18.22,10,21.22,,9.72,,0.0,G
1990-11-28,18.0,12,21.5,,9.72,,0.0,G
1990-11-29,16.0,13,21.78,,13.11,,1.5,G
1990-11-30,18.0,7,20.11,*,15.0,,16.0,G
1990-12-01,19.22,11,21.0,*,15.0,,3.0,G
1990-12-02,18.56,8,20.0,,14.0,,0.0,G
1990-12-03,19.28,11,22.0,,11.39,,0.0,G
1990-12-04,18.61,13,22.78,,11.39,,0.0,G
1990-12-05,16.0,11,22.39,,12.78,,0.0,G
1990-12-06,17.0,12,20.39,*,12.72,,3.3,G
1990-12-07,16.39,10,22.0,*,12.72,,0.0,G
1990-12-08,12.39,9,14.0,*,11.0,*,0.0,H
1990-12-09,10.78,8,15.5,,10.0,*,0.0,G
1990-12-10,11.61,6,14.28,,8.28,,2.3,G
1990-12-11,11.83,9,15.39,,9.0,,0.0,G
1990-12-13,17.11,11,22.5,,8.22,,0.0,B
1990-12-14,16.83,12,20.11,,8.22,,0.0,G
1990-12-15,18.22,11,20.0,*,13.72,,0.0,A
1990-12-16,17.44,10,20.28,,13.72,,0.0,G
1990-12-17,18.22,11,23.0,*,12.0,*,0.0,G
1990-12-18,19.0,8,24.0,*,6.0,*,0.0,G
1990-12-19,18.22,12,24.5,,5.5,,0.0,G
1990-12-20,16.89,11,22.39,,5.5,,0.0,G
1990-12-21,18.39,12,23.22,*,5.0,,0.0,G
1990-12-22,18.83,12,23.5,,5.0,,0.0,G
1990-12-23,17.78,11,23.0,,9.0,,0.3,G
1990-12-24,16.72,8,22.72,,9.0,,0.0,G
1990-12-25,15.61,9,19.61,,12.22,,0.0,G
1990-12-26,16.89,10,19.11,*,10.22,,0.0,G
1990-12-27,15.94,11,20.28,,9.78,,0.0,G
1990-12-28,16.89,12,20.0,,9.78,,0.0,G
1990-12-29,17.22,12,20.22,,12.61,,0.0,G
1990-12-30,17.72,10,21.0,,12.61,,0.0,G
1990-12-31,17.67,7,21.61,,11.5,,0.3,G
1991-01-01,16.67,7,20.22,,11.5,,0.0,G
1991-01-02,16.61,6,21.72,,14.0,,0.0,A
1991-01-03,16.61,10,19.28,,13.5,,0.0,G
1991-01-04,16.33,8,19.39,,13.0,,0.3,G
1991-01-05,16.06,13,19.61,,14.11,,1.3,G
1991-01-06,16.67,11,19.5,,13.39,,0.0,G
1991-01-07,16.78,12,20.61,,11.11,,0.0,G
1991-01-08,16.61,12,20.11,,10.72,,0.0,G
1991-01-09,16.72,8,20.11,,11.72,,0.0,G
1991-01-10,17.61,8,21.78,*,11.5,,0.0,G
1991-01-11,17.06,13,24.0,*,8.61,,0.0,G
1991-01-12,17.22,18,24.39,,8.28,,0.0,G
1991-01-13,16.28,11,18.28,*,12.28,,0.0,A
1991-01-14,15.56,12,20.0,*,13.0,,0.0,B
1991-01-15,16.0,15,23.0,*,7.78,,0.0,G
1991-01-16,17.06,16,26.28,,7.5,,0.0,G
1991-01-17,16.22,14,22.89,,7.5,,0.0,G
1991-01-18,15.56,14,23.0,*,5.0,,0.0,G
1991-01-19,14.06,14,23.0,*,5.0,,0.0,C
1991-01-20,17.11,17,25.0,,5.39,,0.0,B
1991-01-21,16.67,16,22.22,,8.0,,0.0,G
1991-01-22,16.17,14,22.22,,8.39,,0.0,G
1991-01-23,16.33,14,20.61,*,8.28,,0.0,C
1991-01-24,21.78,7,24.11,*,16.61,*,0.0,G
1991-01-25,15.94,12,24.61,,5.0,,0.0,A
1991-01-26,16.17,13,20.78,,5.0,,0.0,G
1991-01-27,18.89,12,23.0,*,12.0,,0.0,B
1991-01-28,16.44,13,25.0,*,5.0,*,0.0,I
1991-01-29,16.72,12,25.5,,5.0,,0.0,G
1991-01-30,18.39,16,26.89,,6.39,,0.0,G
1991-01-31,16.44,12,21.0,*,10.0,*,0.0,I
1991-02-01,15.67,13,22.22,,7.0,,0.0,G
1991-02-02,17.0,12,19.28,*,11.5,,0.0,A
1991-02-03,15.11,13,20.72,,11.5,,0.3,G
1991-02-04,14.17,10,21.5,*,11.0,*,0.0,G
1991-02-05,16.28,16,24.0,*,9.0,,0.0,B
1991-02-06,15.33,14,24.0,,9.0,,0.0,G
1991-02-07,16.17,17,21.72,,9.0,,0.0,G
1991-02-08,14.56,15,20.0,,9.89,,0.0,G
1991-02-09,12.89,15,20.39,,9.89,,0.0,G
1991-02-10,12.78,15,18.39,*,9.22,,0.0,B
1991-02-11,12.28,10,19.5,,8.0,*,0.0,G
1991-02-12,14.22,16,19.0,,7.78,,0.0,G
1991-02-13,15.33,16,24.39,*,4.28,,0.0,B
1991-02-14,12.61,12,26.0,*,0.22,,0.0,G
1991-02-15,16.72,14,26.78,,10.0,*,0.0,G
1991-02-16,15.0,12,22.0,,7.22,,0.0,G
1991-02-17,16.22,15,22.0,*,11.72,,0.0,G
1991-02-18,18.56,10,25.0,*,5.0,*,0.0,G
1991-02-21,17.89,13,24.78,,5.28,,0.0,G
1991-02-22,19.0,13,23.0,*,13.0,,0.0,G
1991-02-23,19.11,13,23.78,,12.78,,0.0,B
1991-02-24,19.78,11,23.61,,12.78,,0.0,G
1991-02-25,20.89,12,26.39,,12.0,,0.0,G
1991-02-26,22.28,5,27.78,,12.0,,0.0,G
1991-02-27,19.72,9,23.61,*,12.39,,0.0,A
1991-02-28,19.67,15,25.0,*,12.39,,0.0,G
1991-03-01,20.56,17,28.0,*,10.0,*,0.0,G
1991-03-02,19.61,12,24.0,*,12.0,*,0.0,I
1991-03-03,19.67,10,25.0,*,13.0,*,0.0,I
1991-03-04,16.0,10,25.22,,11.78,,0.0,G
1991-03-05,12.5,13,21.28,,7.0,,0.0,G
1991-03-06,14.61,15,27.0,*,1.5,,0.0,G
1991-03-07,18.72,13,28.11,,4.0,*,0.0,G
1991-03-08,19.67,12,27.72,,13.0,*,0.0,G
1991-03-09,17.78,15,26.0,,5.28,,0.0,G
1991-03-10,15.5,19,25.28,,14.0,*,0.0,G
1991-03-11,14.89,7,17.0,*,14.0,,0.5,G
1991-03-12,16.72,17,25.0,*,8.28,,0.0,G
1991-03-13,18.33,13,25.61,,3.5,,0.0,G
1991-03-14,19.44,14,26.0,*,3.5,,0.0,G
1991-03-15,19.89,15,27.78,*,6.0,*,0.0,G
1991-03-16,18.33,16,28.61,,2.5,,0.0,G
1991-03-17,20.33,16,29.28,,5.78,,0.0,G
1991-03-18,25.33,6,27.0,*,24.0,*,0.0,I
1991-03-19,20.56,14,27.5,,14.0,,0.0,B
1991-03-20,20.0,17,28.0,*,5.78,,0.0,G
1991-03-21,20.11,18,28.22,,4.5,,0.0,C
1991-03-22,20.11,17,29.0,,3.61,,0.0,G
1991-03-23,20.56,16,30.0,,7.0,*,0.0,G
1991-03-24,19.5,6,28.0,,16.0,*,0.0,G
1991-03-25,21.06,5,25.78,,18.0,*,0.0,G
1991-03-27,18.44,16,26.0,,6.61,,0.0,G
1991-03-28,18.5,9,26.0,,9.39,,0.0,B
1991-03-29,19.5,13,26.22,,9.39,,0.0,G
1991-03-30,18.67,16,26.0,*,8.39,,0.0,G
1991-03-31,19.5,14,26.5,,8.39,,0.0,C
1991-04-01,17.61,15,26.22,,14.0,,0.0,A
1991-04-02,14.61,15,24.0,,12.78,,,
1991-04-03,18.89,17,32.0,*,12.78,,1.0,G
1991-04-04,19.5,16,25.5,,12.78,,0.0,G
1991-04-05,20.78,11,25.39,,13.39,,0.0,G
1991-04-06,20.67,12,26.0,*,7.89,,0.0,A
1991-04-07,23.28,9,27.11,,19.22,*,0.0,G
1991-04-08,21.78,8,27.0,*,10.0,,0.0,G
1991-04-09,21.22,12,27.5,,5.39,,0.0,G
1991-04-10,22.06,11,26.89,,13.0,*,0.0,G
1991-04-11,21.39,13,27.61,,10.61,,0.0,G
1991-04-12,21.44,11,27.39,,10.22,,0.0,B
1991-04-13,21.89,13,27.89,,10.22,,0.0,G
1991-04-14,20.39,8,27.61,,11.61,,0.0,G
1991-04-15,22.33,11,26.0,*,14.28,,5.1,G
1991-04-16,21.56,12,27.28,,15.61,,0.0,G
1991-04-17,21.11,10,26.5,,16.0,,0.0,B
1991-04-18,23.06,10,26.28,,11.0,,0.0,G
1991-04-19,20.17,9,27.22,,11.0,,0.0,G
1991-04-20,23.61,8,30.0,*,12.78,,0.0,A
1991-04-21,21.72,8,31.0,,10.0,,0.0,G
1991-04-22,21.28,10,28.39,,10.0,,0.0,G
1991-04-23,22.11,10,27.39,,13.39,,0.0,A
1991-04-24,22.94,9,28.0,,13.39,,0.0,G
1991-04-25,22.33,9,27.0,*,16.0,,,
1991-04-26,20.83,12,27.78,,15.0,,0.5,G
1991-04-27,21.78,9,27.39,,14.61,,0.0,G
1991-04-28,20.78,9,26.39,,10.0,,0.0,G
1991-04-29,21.17,12,25.39,,12.78,,0.0,B
1991-04-30,19.39,8,25.0,,12.0,,0.0,H
1991-05-01,20.89,8,25.0,,12.5,,1.0,G
1991-05-02,21.11,10,25.72,,12.5,,0.0,G
1991-05-03,20.06,11,26.28,,12.39,,6.1,G
1991-05-04,20.72,12,25.5,,12.39,,0.3,G
1991-05-05,21.44,12,26.0,,11.89,,0.0,G
1991-05-06,20.61,11,27.28,,9.0,,3.0,G
1991-05-07,20.67,10,25.0,,9.0,,0.0,G
1991-05-08,22.17,10,26.22,*,11.72,,0.0,G
1991-05-09,22.33,8,27.11,,11.5,,0.0,G
1991-05-10,20.11,11,26.5,,12.39,,14.0,G
1991-05-11,20.61,12,26.0,*,13.61,,0.5,G
1991-05-12,18.94,10,25.39,,16.11,,0.0,G
1991-05-13,19.39,12,26.0,*,13.0,*,3.0,G
1991-05-14,18.78,10,25.0,,13.39,,0.0,G
1991-05-26,21.89,8,27.0,*,14.72,,0.0,H
1991-05-27,21.33,11,27.0,,14.78,,20.1,G
1991-05-28,21.33,9,25.78,,13.22,,0.0,G
1991-05-29,19.78,12,25.39,,13.22,,0.0,G
1991-05-30,20.5,10,24.22,,14.0,,9.9,G
1991-05-31,21.22,8,25.0,*,14.0,,1.0,G
1991-06-01,21.11,8,25.39,,14.39,,5.3,G
1991-06-02,20.89,11,25.22,,14.11,,0.0,G
1991-06-03,19.83,12,25.0,*,12.0,,0.0,G
1991-06-04,18.44,8,25.0,,12.0,,4.8,G
1991-06-06,17.78,10,25.22,,12.0,,6.3,G
1991-06-07,19.72,12,23.39,*,12.0,,33.8,G
1991-06-08,19.5,13,23.5,,11.5,,1.3,G
1991-06-09,21.17,12,24.5,,11.5,,1.0,G
1991-06-10,22.0,7,26.39,,14.5,,0.3,G
1991-06-11,21.83,12,26.5,,15.22,,12.4,G
1991-06-12,22.39,12,25.72,,17.5,,0.0,G
1991-06-13,21.89,12,25.89,,15.89,,0.0,G
1991-06-14,20.89,12,25.89,,12.22,,0.0,G
1991-06-16,22.39,5,23.0,*,14.0,*,0.0,I
1991-06-17,21.39,11,24.61,,13.78,,0.0,B
1991-06-18,19.78,8,25.22,,12.39,*,0.0,G
1991-06-19,19.28,9,24.0,,12.39,,7.6,G
1991-06-20,18.67,7,22.22,,13.61,,22.6,G
1991-06-21,18.39,9,23.22,,15.39,,0.0,G
1991-06-25,19.72,7,23.0,,15.0,,0.0,I
1991-06-26,18.78,10,23.39,,13.39,,,
1991-06-27,17.11,8,23.22,,16.0,*,,
1991-06-28,18.78,9,22.0,*,15.0,,,
1991-06-29,19.22,6,23.0,*,14.22,,0.0,I
1991-06-30,19.78,10,24.0,,14.0,,0.5,G
1991-07-01,18.33,9,24.39,,14.0,,1.5,G
1991-07-02,19.39,10,23.22,,12.39,,8.1,G
1991-07-03,22.06,10,24.28,,14.22,,0.0,G
1991-07-04,20.94,13,25.0,*,14.22,,0.0,G
1991-07-05,20.94,11,24.0,*,11.5,,9.4,G
1991-07-06,19.5,11,24.28,,11.5,,0.5,G
1991-07-07,19.33,11,23.61,,12.5,,0.8,G
1991-07-08,18.39,6,23.5,,12.61,,1.5,G
1991-07-09,18.0,5,22.72,,12.61,,13.7,G
1991-07-10,20.28,9,23.0,*,14.22,,0.0,G
1991-07-11,19.39,11,23.39,,14.22,,0.0,G
1991-07-12,19.33,10,22.72,,14.11,,0.0,G
1991-07-13,18.33,4,23.0,,14.11,,0.0,G
1991-07-14,18.83,4,23.5,,14.0,,0.0,B
1991-07-15,21.28,11,29.0,*,14.22,,0.0,A
1991-07-16,17.5,6,22.78,,14.22,,0.0,G
1991-07-17,19.28,10,23.0,,13.78,,0.0,H
1991-07-18,20.17,11,27.0,*,13.78,,1.3,G
1991-07-19,19.11,8,22.78,,14.0,*,2.0,G
1991-07-20,20.83,12,23.22,,13.0,,0.0,G
1991-07-21,20.39,8,23.39,,13.39,,0.0,G
1991-07-22,18.17,11,23.61,,14.28,,0.0,G
1991-07-23,20.33,10,32.0,*,12.39,,5.1,G
1991-07-24,19.61,11,22.61,,12.39,,0.0,G
1991-07-25,20.17,9,23.22,*,14.22,,0.0,G
1991-07-26,20.22,8,24.0,,15.61,,0.0,B
1991-07-27,21.06,7,23.5,,13.61,,0.0,G
1991-07-28,19.89,8,23.0,,13.61,,0.0,G
1991-07-29,20.17,9,22.61,,12.78,,0.0,C
1991-07-30,20.0,6,23.39,,15.39,,0.0,G
1991-07-31,18.28,8,23.39,,14.0,*,0.0,G
1991-08-01,20.17,6,23.5,*,14.39,,0.0,G
1991-08-02,19.78,8,24.22,,14.72,,0.0,G
1991-08-03,19.56,5,23.72,,12.89,,0.0,I
1991-08-04,20.78,8,23.22,,12.72,,12.7,G
1991-08-05,16.94,5,18.0,*,15.0,*,0.0,G
1991-08-06,19.22,8,21.61,,15.78,,,
1991-08-07,20.06,6,26.0,*,14.0,*,0.0,I
1991-08-08,19.78,12,23.0,*,10.0,,2.5,G
1991-08-09,20.17,7,23.0,,13.22,,0.0,G
1991-08-10,16.67,5,20.22,,14.0,,0.0,A
1991-08-11,17.44,7,22.78,,12.72,,0.0,I
1991-08-12,18.61,10,22.0,*,12.72,,0.8,G
1991-08-13,19.17,10,22.22,,13.5,,0.3,G
1991-08-14,19.17,7,22.39,,13.61,,0.0,G
1991-08-15,19.22,8,24.22,,12.39,,0.0,G
1991-08-16,22.72,9,29.5,*,14.0,,0.0,B
1991-08-17,22.33,5,24.78,,12.78,,0.0,A
1991-08-18,19.83,9,26.0,,14.78,,,
1991-08-19,21.5,5,24.0,*,17.0,*,0.0,I
1991-08-21,19.5,11,24.72,,12.0,,8.1,G
1991-08-22,19.22,6,24.72,,14.28,,8.9,G
1991-08-24,20.56,10,23.72,,13.72,,0.3,G
1991-08-25,20.22,11,23.72,,13.72,,48.3,G
1991-08-26,19.61,8,23.5,,14.5,,7.1,G
1991-08-27,20.78,10,24.22,,14.61,,0.0,G
1991-08-28,20.67,5,24.0,,13.5,,0.0,G
1991-08-29,19.22,11,24.0,,14.11,,0.0,G
1991-08-30,19.5,11,23.28,,14.11,,0.3,G
1991-08-31,19.0,8,23.0,,13.78,,0.0,G
1991-09-01,19.44,7,23.72,,13.39,,0.0,H
1991-09-02,18.78,9,23.78,,11.0,*,7.6,G
1991-09-03,20.22,9,25.22,,12.22,,10.9,G
1991-09-04,21.72,6,27.72,*,14.0,*,0.0,G
1991-09-05,20.22,9,25.5,,14.0,,0.0,I
1991-09-06,20.28,8,24.61,,12.0,,10.4,G
1991-09-07,19.78,7,24.22,,12.0,,12.7,G
1991-09-08,18.67,9,23.0,,14.78,,24.1,G
1991-09-09,19.5,11,23.22,,14.0,,0.0,G
1991-09-10,19.06,10,22.78,,14.0,,0.0,G
1991-09-11,19.72,11,23.0,,14.0,,0.0,G
1991-09-12,19.67,12,23.78,,14.61,,0.0,G
1991-09-13,19.72,9,24.0,,14.61,,0.0,G
1991-09-14,20.0,11,23.61,,14.61,,2.8,G
1991-09-15,18.56,5,23.61,,14.39,,0.0,G
1991-09-16,19.83,11,23.61,,10.0,,0.0,G
1991-09-17,19.89,9,24.0,,10.0,,13.7,G
1991-09-18,19.0,7,23.78,,13.39,,0.0,G
1991-09-19,18.0,7,23.22,,13.61,,0.0,G
1991-09-20,18.17,10,22.39,,14.28,,2.5,G
1991-09-21,18.83,8,20.0,*,16.0,,0.0,G
1991-09-22,18.44,6,22.72,,16.0,,13.2,G
1991-09-23,18.28,8,23.39,,15.22,,47.5,G
1991-09-24,18.44,6,21.0,*,16.0,,13.0,G
1991-09-25,19.5,9,23.61,,14.72,,17.0,G
1991-09-26,20.89,7,23.61,,13.39,,12.2,G
1991-09-27,20.78,4,22.0,*,20.0,*,0.0,G
1991-09-28,21.06,6,28.0,,13.61,,0.0,G
1991-09-29,21.11,8,27.0,*,13.78,,0.0,G
1991-10-04,19.39,4,23.11,*,14.0,,,
1991-10-05,19.33,5,23.39,,14.0,,5.6,G
1991-10-07,19.89,6,21.89,,12.61,,0.0,I
1991-10-08,18.56,5,23.0,*,14.39,,0.0,I
1991-10-09,20.44,6,23.0,*,14.61,,0.0,A
1991-10-11,17.78,6,22.78,,13.5,,,
1991-10-14,16.78,6,20.0,*,15.0,*,,
1991-10-15,18.44,7,22.0,,13.5,,0.0,I
1991-10-16,16.33,7,22.78,,15.0,*,0.0,G
1991-10-17,15.78,6,17.0,*,14.0,*,0.0,I
1991-10-18,16.17,10,18.78,,13.0,,0.0,G
1991-10-20,18.72,8,20.0,*,14.0,,0.0,I
1991-10-21,18.39,8,22.0,*,14.89,,0.0,H
1991-10-22,18.89,10,23.0,,12.28,,19.3,G
1991-10-23,19.61,9,22.39,,12.28,,24.1,G
1991-10-24,19.89,9,23.0,*,13.5,,0.0,G
1991-10-25,20.89,5,23.22,,13.5,,0.0,G
1991-10-26,19.5,6,23.39,,13.0,,0.0,G
1991-10-27,19.61,6,23.61,,11.5,,0.0,G
1991-10-28,19.33,11,23.22,,11.5,,0.0,G
1991-10-29,18.56,10,24.5,,9.0,,0.0,G
1991-10-30,19.44,8,21.5,*,14.0,,0.0,I
1991-10-31,19.56,9,22.5,*,14.0,,11.9,G
1991-11-01,18.94,11,23.28,,12.39,,1.0,G
1991-11-02,19.11,7,22.61,,12.39,,0.0,G
1991-11-03,16.89,6,17.61,*,16.0,*,0.0,I
1991-11-04,17.61,8,19.39,,14.39,,0.0,G
1991-11-05,18.67,7,21.0,*,14.22,,0.0,A
1991-11-06,17.78,4,20.0,*,16.0,*,0.0,I
1991-11-07,18.5,8,26.5,,14.0,,2.0,G
1991-11-08,15.94,5,21.61,,13.78,,0.0,G
1991-11-09,16.0,8,17.61,*,13.0,*,0.0,I
1991-11-10,12.94,8,13.61,,11.39,,0.0,A
1991-11-11,12.89,12,16.0,*,6.78,,0.0,G
1991-11-12,14.17,11,15.78,,6.78,,0.0,G
1991-11-13,12.78,9,16.61,,11.61,,0.0,G
1991-11-14,15.83,10,21.0,*,11.0,,0.0,G
1991-11-15,18.17,10,22.0,*,11.0,,0.0,G
1991-11-16,18.61,9,22.72,,9.78,,0.0,G
1991-11-17,19.44,7,22.0,,9.78,,0.0,G
1991-11-18,18.56,9,23.0,*,7.0,,0.0,G
1991-11-19,18.94,12,23.0,,7.0,,0.0,G
1991-11-20,17.28,12,22.61,,5.78,,0.0,G
1991-11-21,18.17,10,22.72,,15.0,*,0.0,G
1991-11-22,16.78,7,21.72,,13.28,,0.0,G
1991-11-25,16.56,6,18.0,*,13.28,,0.0,I
1991-11-26,15.67,10,17.11,,13.5,,0.0,A
1991-11-27,15.5,11,17.11,,13.0,*,0.0,G
1991-11-28,15.89,8,18.5,,13.0,,0.0,G
1991-11-29,17.83,11,23.22,*,13.72,,1.0,G
1991-11-30,18.89,8,21.0,*,13.72,,0.0,G
1991-12-01,19.56,5,21.0,*,17.0,*,,
1991-12-02,19.17,6,22.28,,13.78,,10.2,G
1991-12-03,15.06,4,24.78,,12.22,,0.0,G
1991-12-04,18.0,8,29.0,*,9.0,*,,
1991-12-05,15.11,13,20.61,,12.61,,7.1,G
1991-12-06,15.61,12,20.61,,12.61,,0.3,G
1991-12-07,16.67,11,20.0,*,13.0,,0.0,G
1991-12-08,17.39,8,19.0,*,14.0,*,0.0,I
1991-12-09,17.94,8,24.22,*,14.0,,0.0,B
1991-12-10,17.39,7,19.0,,13.61,,0.0,B
1991-12-11,16.72,8,19.78,,13.0,*,0.0,G
1991-12-12,17.22,7,20.0,*,13.39,,1.0,G
1991-12-13,16.5,4,21.0,*,14.0,*,0.0,G
1991-12-15,15.83,5,22.0,,11.78,,0.0,G
1991-12-17,14.33,9,18.0,*,10.78,,1.8,G
1991-12-18,15.78,8,18.0,*,14.0,*,0.0,G
1991-12-19,16.94,8,19.0,*,14.0,*,0.0,A
1991-12-20,16.67,10,19.72,,12.89,,0.0,G
1991-12-21,17.5,8,19.11,*,13.0,,0.0,A
1991-12-22,18.44,7,20.28,,14.5,,0.0,A
1991-12-23,18.06,7,19.72,*,9.0,,0.0,A
1991-12-24,16.22,5,19.0,*,13.0,*,0.0,G
1991-12-25,16.61,6,18.22,*,9.5,,0.0,A
1991-12-26,17.94,8,21.22,*,8.22,,0.0,G
1991-12-27,16.83,10,21.72,,7.5,,0.0,G
1991-12-28,16.72,7,21.22,,7.5,,0.0,G
1991-12-29,17.33,7,19.0,*,15.0,*,0.0,I
1991-12-30,17.61,8,20.0,*,12.0,,0.0,A
1991-12-31,17.11,4,20.39,,12.0,,0.0,G
1992-01-01,18.11,7,20.22,*,10.5,,0.0,A
1992-01-03,15.67,6,21.78,,12.5,,0.0,H
1992-01-04,16.56,8,19.0,*,11.78,,0.0,G
1992-01-05,16.5,5,21.0,,8.0,,0.3,G
1992-01-06,17.61,7,20.22,*,7.78,,0.0,G
1992-01-07,19.72,7,23.0,*,10.78,,0.0,G
1992-01-08,19.11,6,24.0,*,6.28,,0.0,H
1992-01-09,18.61,9,24.0,,6.28,,0.0,G
1992-01-10,19.17,7,21.0,*,8.0,,0.0,A
1992-01-11,17.17,6,21.0,*,11.39,,0.0,A
1992-01-14,17.89,6,19.72,*,15.0,*,0.0,H
1992-01-15,18.83,4,20.0,*,18.0,*,0.0,A
1992-01-16,17.06,9,20.72,,9.28,,0.0,G
1992-01-17,19.11,6,20.61,*,9.78,,0.0,G
1992-01-18,19.39,5,22.0,*,9.72,,0.0,H
1992-01-19,18.72,4,22.78,,9.72,,0.0,G
1992-01-20,16.39,8,20.72,,15.0,*,0.0,G
1992-01-21,16.67,10,18.39,,11.0,,0.0,G
1992-01-22,18.72,10,23.0,*,7.5,,0.0,B
1992-01-23,20.5,7,26.0,*,10.0,*,,
1992-01-24,17.39,5,21.0,*,13.22,,0.0,G
1992-01-25,16.11,8,22.22,,13.0,*,0.3,G
1992-01-26,16.0,5,19.61,,13.39,,2.3,G
1992-01-27,18.06,8,21.11,*,10.22,,0.0,G
1992-01-28,18.89,6,24.0,*,10.22,,0.0,G
1992-01-29,19.56,7,24.0,,13.22,,0.0,B
1992-01-30,17.67,8,20.0,*,12.28,,0.0,A
1992-01-31,16.28,11,21.22,,11.28,,0.0,G
1992-02-01,14.78,8,19.61,,10.5,,0.0,B
1992-02-02,19.83,7,24.0,*,10.0,,0.0,A
1992-02-03,19.56,7,24.0,*,14.0,*,0.0,G
1992-02-04,21.72,5,23.61,*,19.0,*,0.0,A
1992-02-05,17.22,4,24.0,,7.72,,0.0,G
1992-02-14,18.33,11,24.0,,9.0,,0.0,G
1992-02-15,19.5,5,25.0,*,6.61,,0.0,A
1992-02-16,22.28,7,25.78,,18.78,*,0.0,G
1992-02-17,19.0,10,25.22,,5.0,*,0.0,G
1992-02-18,19.28,10,26.22,,4.0,*,0.0,G
1992-02-19,18.11,10,26.22,,2.78,,0.0,G
1992-02-20,20.39,9,24.22,,18.39,*,0.0,G
1992-02-21,17.28,12,23.0,,11.0,,0.0,G
1992-02-22,18.33,8,23.0,*,11.0,*,0.0,A
1992-02-23,18.78,10,24.11,*,6.61,,0.0,A
1992-02-24,18.5,9,24.72,,5.0,,0.0,B
1992-02-25,21.78,9,25.5,*,16.0,*,0.0,G
1992-02-26,19.17,11,26.28,,15.11,*,0.0,G
1992-02-27,16.39,11,21.28,,12.0,,0.0,G
1992-02-28,15.56,11,19.0,*,12.72,,0.0,G
1992-02-29,16.0,7,21.0,*,13.0,*,,
1992-03-01,18.72,8,24.0,,12.5,,0.5,G
1992-03-02,18.5,7,23.0,*,12.5,,0.8,G
1992-03-03,18.83,10,24.0,*,12.61,,0.0,G
1992-03-04,20.5,7,25.0,*,9.78,,0.0,G
1992-03-05,20.89,6,25.0,*,9.28,,0.0,A
1992-03-06,19.17,11,26.28,,7.0,,0.0,B
1992-03-07,20.0,7,23.11,*,8.11,,0.0,A
1992-03-08,21.28,9,25.0,*,8.89,,0.0,G
1992-03-09,17.83,8,27.0,*,5.78,,0.0,B
1992-03-10,20.56,10,28.22,,6.0,*,0.0,G
1992-03-11,15.89,4,27.22,,7.61,,0.0,A
1992-03-12,23.0,5,27.0,*,16.0,*,0.0,I
1992-03-13,19.83,11,27.5,,7.22,,0.0,G
1992-03-14,16.83,10,24.72,,10.78,,0.0,G
1992-03-15,16.67,8,22.28,,12.22,,0.0,G
1992-03-16,14.5,6,19.78,,12.61,,0.0,G
1992-03-17,20.39,8,25.0,*,12.0,*,0.0,A
1992-03-18,22.56,12,26.78,*,9.22,,0.0,G
1992-03-19,22.56,8,27.72,,9.0,*,0.0,G
1992-03-20,20.11,10,27.78,,7.5,,0.0,G
1992-03-21,20.0,8,26.0,*,12.39,,0.0,G
1992-03-22,21.5,9,27.0,*,6.0,,0.0,G
1992-03-23,20.28,7,27.78,,6.0,,0.0,G
1992-03-24,22.11,10,28.28,,6.39,,0.0,G
1992-03-25,21.5,11,27.22,,9.5,,0.0,G
